,userid,os,city,gender,status,completed_info,SignIn,date,weekend,fromchannel,coin,lucky_money,unsub,sub,default_buyer,today_read,purchase,share,favorite,read,actions,path1,path2,path3,path4,path5,path6
767,5ad1bd1658f66b2e34c36f76,,,female,student,0,1.0,2018-04-14,1,newyaoqinghaoyou,0,0,0.0,0.0,14.0,14.0,1.0,0.0,0.0,0.0,,,,,,,
768,5ad1ba1cb40344705758ac7b,,,female,worker,0,0.0,2018-04-14,1,,0,0,0.0,1.0,14.0,14.0,0.0,0.0,0.0,15.0,首页首页首页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页发现买手发现买手买手主页文章详情页买手主页文章详情页买手主页买手主页文章详情页买手主页买手主页文章详情页买手主页买手主页文章详情页买手主页买手主页文章详情页买手主页买手主页发现买手发现买手发现买手发现买手发现买手发现买手首页,9.0,0.0,0.0,0.0,0.0,0.0
769,5ad219eb58f66b2e34d87758,Android,延边朝鲜族自治州,female,student,0,0.0,2018-04-14,1,Oppo,0,0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,1.0,文章详情页,0.0,0.0,0.0,0.0,0.0,0.0
770,5ad1ea8a2e6b536f0f6fe91a,Android,,female,student,0,1.0,2018-04-14,1,newyaoqinghaoyou,0,0,0.0,1.0,14.0,14.0,0.0,0.0,11.0,50.0,买手主页文章详情页买手主页买手主页文章详情页文章详情页买手主页文章详情页文章详情页买手主页文章详情页买手主页文章详情页文章详情页文章详情页文章详情页买手主页文章详情页文章详情页买手主页文章详情页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页买手主页买手主页买手主页文章详情页文章详情页买手主页文章详情页买手主页文章详情页买手主页买手主页文章详情页买手主页买手主页文章详情页买手主页买手主页文章详情页买手主页买手主页文章详情页买手主页文章详情页买手主页买手主页文章详情页文章详情页买手主页文章详情页文章详情页买手主页文章详情页买手主页文章详情页文章详情页买手主页文章详情页文章详情页文章详情页文章详情页文章详情页买手主页买手主页文章详情页买手主页文章详情页买手主页文章详情页文章详情页买手主页文章详情页买手主页文章详情页文章详情页文章详情页买手主页买手主页文章详情页买手主页买手主页买手主页文章详情页买手主页文章详情页文章详情页文章详情页买手主页买手主页买手主页买手主页文章详情页文章详情页文章详情页文章详情页文章详情页买手主页文章详情页买手主页文章详情页买手主页买手主页文章详情页文章详情页买手主页文章详情页买手主页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页买手主页文章详情页买手主页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页,0.0,0.0,0.0,0.0,0.0,0.0
771,5ad16f38b54aae483e7626b4,Android,南京,female,worker,0,1.0,2018-04-14,1,Huawei,0,0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,,,,,,,
772,5ad0f9a8450fbc6efef169b5,,,female,worker,0,0.0,2018-04-14,1,,0,0,0.0,0.0,14.0,14.0,0.0,0.0,1.0,25.0,首页发现买手发现买手买手主页文章详情页文章详情页买手主页文章详情页买手主页买手主页买手主页文章详情页买手主页买手主页买手主页文章详情页买手主页文章详情页买手主页发现买手发现买手买手主页文章详情页买手主页发现买手发现买手买手主页文章详情页买手主页发现买手发现买手首页首页发现买手发现买手买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页文章详情页买手主页文章详情页买手主页文章详情页文章详情页文章详情页买手主页文章详情页买手主页发现买手发现买手,0.0,0.0,0.0,0.0,0.0,0.0
773,5ad221cdb4034470577031eb,iOS,北京,male,worker,0,0.0,2018-04-14,1,,0,0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,1.0,首页发现买手发现买手首页发现买手发现买手发现买手买手主页发现买手发现买手首页首页文章详情页文章详情页首页发现买手发现买手,1.0,0.0,0.0,0.0,0.0,0.0
774,5ad1633cecfb9e2e3a41be98,iOS,重庆,female,worker,0,0.0,2018-04-14,1,,0,0,0.0,0.0,14.0,14.0,0.0,0.0,1.0,3.0,首页文章详情页首页首页文章详情页首页文章详情页首页发现买手发现买手,3.0,0.0,0.0,0.0,0.0,0.0
775,5ad1df05f716a54769cd2b99,iOS,未知,male,worker,0,1.0,2018-04-14,1,,0,0,9.0,2.0,14.0,14.0,0.0,9.0,2.0,79.0,首页发现买手发现买手发现买手发现买手首页发现买手发现买手买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页买手主页文章详情页买手主页买手主页文章详情页买手主页文章详情页买手主页文章详情页文章详情页首页发现买手发现买手买手主页文章详情页文章详情页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页文章详情页买手主页文章详情页文章详情页买手主页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页文章详情页买手主页文章详情页买手主页文章详情页文章详情页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页文章详情页买手主页文章详情页买手主页文章详情页文章详情页买手主页文章详情页文章详情页买手主页文章详情页买手主页文章详情页买手主页买手主页文章详情页买手主页买手主页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页买手主页文章详情页买手主页买手主页文章详情页买手主页买手主页买手主页买手主页买手主页买手主页文章详情页买手主页发现买手发现买手发现买手发现买手买手主页买手主页文章详情页买手主页文章详情页买手主页买手主页买手主页买手主页买手主页买手主页买手主页买手主页买手主页买手主页发现买手发现买手发现买手发现买手首页,0.0,0.0,0.0,0.0,0.0,0.0
776,5ad1b1aa2e6b536f0f641ab6,iOS,宿迁,female,other,0,1.0,2018-04-14,1,,0,0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,2.0,首页文章详情页首页发现买手发现买手买手主页文章详情页买手主页发现买手发现买手,1.0,0.0,0.0,0.0,0.0,0.0
777,5ad170ce1f0ca62f3b3dabae,,,female,worker,0,0.0,2018-04-14,1,,0,0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,4.0,首页文章详情页首页文章详情页首页发现买手发现买手买手主页买手主页文章详情页买手主页买手主页文章详情页首页首页发现买手发现买手买手主页文章详情页买手主页发现买手发现买手,2.0,0.0,0.0,0.0,0.0,0.0
778,5ad1c65eecfb9e2e3a570609,iOS,黄冈,male,student,1,1.0,2018-04-14,1,,0,0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,5.0,首页发现买手发现买手首页发现买手发现买手发现买手发现买手文章详情页文章详情页首页首页文章详情页文章详情页文章详情页文章详情页首页首页首页文章详情页首页,2.0,0.0,0.0,0.0,0.0,0.0
779,5ad1cf051f0ca62f3b51b934,Android,,male,worker,0,1.0,2018-04-14,1,newyaoqinghaoyou,0,0,0.0,0.0,14.0,14.0,1.0,0.0,0.0,1.0,文章详情页文章详情页买手主页文章详情页文章详情页买手主页,0.0,0.0,0.0,0.0,0.0,0.0
780,5ad1c1662e6b536f0f673798,,,male,student,0,1.0,2018-04-14,1,,0,0,0.0,0.0,15.0,15.0,0.0,0.0,1.0,11.0,首页发现买手发现买手发现买手发现买手文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页首页文章详情页文章详情页首页文章详情页文章详情页,2.0,0.0,0.0,0.0,0.0,0.0
781,5ad2132a2d0c2a2e3f229e14,iOS,广州,male,student,0,0.0,2018-04-14,1,,0,0,0.0,0.0,15.0,15.0,0.0,0.0,4.0,47.0,首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页,51.0,0.0,0.0,0.0,0.0,0.0
782,5ad1b07d897de54763bfc1f0,iOS,贵阳,male,worker,0,0.0,2018-04-14,1,,0,0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,首页发现买手发现买手发现买手发现买手,0.0,0.0,0.0,0.0,0.0,0.0
783,5ad1726ab31aaa7021e15459,Android,长沙,female,student,0,0.0,2018-04-14,1,Oppo,0,0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,,,,,,,
784,5ad1f815ecfb9e2e3a61dba6,,,female,student,0,1.0,2018-04-14,1,Huawei,0,0,0.0,0.0,14.0,14.0,1.0,0.0,17.0,58.0,文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页买手主页文章详情页买手主页文章详情页文章详情页买手主页文章详情页买手主页,0.0,0.0,0.0,0.0,0.0,0.0
785,5ad0dd2bf716a54769a7a628,iOS,廊坊,male,student,0,0.0,2018-04-14,1,,0,0,0.0,0.0,15.0,15.0,0.0,2.0,0.0,25.0,首页发现买手发现买手发现买手发现买手首页首页买手主页首页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页买手主页文章详情页文章详情页文章详情页首页首页首页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页买手主页文章详情页文章详情页文章详情页,2.0,0.0,0.0,0.0,0.0,0.0
786,5ad17dd8699cc62e4637fae7,,,female,student,0,1.0,2018-04-14,1,Huawei,0,0,0.0,1.0,14.0,14.0,1.0,2.0,8.0,68.0,文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页买手主页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页买手主页买手主页买手主页买手主页文章详情页文章详情页文章详情页买手主页文章详情页买手主页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页文章详情页买手主页文章详情页买手主页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页文章详情页买手主页文章详情页文章详情页买手主页文章详情页买手主页文章详情页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页买手主页文章详情页买手主页文章详情页买手主页买手主页文章详情页买手主页买手主页文章详情页买手主页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页,0.0,0.0,0.0,0.0,0.0,0.0
787,5ad0f64c58f66b2e34a6e8e8,,,male,student,0,0.0,2018-04-14,1,Meizu,0,0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,7.0,买手主页文章详情页买手主页文章详情页文章详情页买手主页文章详情页买手主页文章详情页文章详情页文章详情页,0.0,0.0,0.0,0.0,0.0,0.0
788,5ad15d7c64fc0b48487686d3,Android,深圳,male,other,0,1.0,2018-04-14,1,Vivo,0,0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,,,,,,,
789,5ad1199b0a6fa92f88ab25bf,,,male,student,1,1.0,2018-04-14,1,,0,0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,4.0,首页发现买手发现买手首页发现买手发现买手首页首页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页,1.0,0.0,0.0,0.0,0.0,0.0
790,5ad1a71e22defc47ea603fe3,,,female,student,0,1.0,2018-04-14,1,Oppo,0,0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,3.0,文章详情页文章详情页文章详情页买手主页文章详情页买手主页文章详情页文章详情页文章详情页文章详情页,0.0,0.0,0.0,0.0,0.0,0.0
791,5ad201a12dbd85702ae85b4d,,,male,worker,0,0.0,2018-04-14,1,,0,0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,6.0,首页发现买手发现买手买手主页文章详情页文章详情页买手主页文章详情页买手主页文章详情页文章详情页文章详情页买手主页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页发现买手发现买手,0.0,0.0,0.0,0.0,0.0,0.0
792,5ad14a7c2862a62f3489e80e,Android,,female,student,0,1.0,2018-04-14,1,Oppo,0,0,14.0,0.0,14.0,14.0,0.0,0.0,0.0,1.0,买手主页买手主页买手主页文章详情页,0.0,0.0,0.0,0.0,0.0,0.0
793,5ad18a83b54aae483e7c5a74,Android,郴州,female,worker,0,1.0,2018-04-14,1,newyaoqinghaoyou,0,0,0.0,0.0,14.0,14.0,1.0,0.0,0.0,1.0,文章详情页文章详情页,0.0,0.0,0.0,0.0,0.0,0.0
794,5ad1bff02862a62f34a2f436,,,female,other,0,0.0,2018-04-14,1,,0,0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,11.0,首页文章详情页首页发现买手发现买手买手主页文章详情页买手主页发现买手发现买手买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页文章详情页买手主页文章详情页买手主页买手主页买手主页发现买手发现买手,1.0,0.0,0.0,0.0,0.0,0.0
795,5ad17b701f0ca62f3b40154d,iOS,广州,male,other,0,0.0,2018-04-14,1,,0,0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,27.0,首页文章详情页首页发现买手发现买手买手主页文章详情页买手主页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页买手主页文章详情页买手主页文章详情页买手主页买手主页买手主页文章详情页买手主页买手主页买手主页发现买手发现买手发现买手发现买手首页首页首页文章详情页文章详情页首页首页首页发现买手发现买手文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页买手主页文章详情页文章详情页发现买手发现买手发现买手文章详情页发现买手发现买手首页,2.0,0.0,0.0,0.0,0.0,0.0
796,5ad1a2ec2862a62f349d1188,,,male,worker,0,1.0,2018-04-14,1,newyaoqinghaoyou,0,0,0.0,0.0,14.0,14.0,1.0,1.0,0.0,3.0,买手主页买手主页文章详情页买手主页买手主页文章详情页文章详情页买手主页文章详情页文章详情页买手主页,0.0,0.0,0.0,0.0,0.0,0.0
797,5ad1742becfb9e2e3a457128,Android,南京,female,worker,0,1.0,2018-04-14,1,Huawei,0,0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,,,,,,,
798,5ad16e20450fbc6efefd2422,,,female,worker,0,0.0,2018-04-14,1,,0,0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,17.0,首页文章详情页首页首页文章详情页文章详情页首页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页买手主页首页买手主页文章详情页买手主页首页买手主页文章详情页买手主页首页买手主页首页买手主页首页买手主页首页买手主页首页买手主页文章详情页买手主页文章详情页买手主页首页文章详情页买手主页文章详情页文章详情页买手主页文章详情页买手主页文章详情页,12.0,1.0,0.0,0.0,0.0,0.0
799,5ad1c7115fabdf47f04b96ae,Android,长沙,female,other,0,0.0,2018-04-14,1,newyaoqinghaoyou,0,0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,,,,,,,
800,5ad1b1f964fc0b4848890a2b,iOS,北京,female,worker,0,0.0,2018-04-14,1,,0,0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,首页发现买手发现买手买手主页,0.0,0.0,0.0,0.0,0.0,0.0
801,5ad0da0264fc0b48486b9bc8,,,female,worker,0,0.0,2018-04-14,1,,0,0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,1.0,首页发现买手发现买手发现买手发现买手买手主页文章详情页买手主页发现买手发现买手首页,0.0,0.0,0.0,0.0,0.0,0.0
802,5ad1f362450fbc6efe19eb82,iOS,宿州,female,student,0,0.0,2018-04-14,1,,0,0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,1.0,首页发现买手发现买手买手主页文章详情页买手主页买手主页发现买手发现买手买手主页发现买手发现买手,0.0,0.0,0.0,0.0,0.0,0.0
803,5ad1df30d0d3372f539ff1ff,Android,大连,female,student,0,0.0,2018-04-14,1,Huawei,0,0,0.0,1.0,14.0,14.0,0.0,0.0,0.0,1.0,买手主页文章详情页买手主页,0.0,0.0,0.0,0.0,0.0,0.0
804,5ad0d7e32e6b536f0f467420,,,female,worker,0,0.0,2018-04-14,1,,0,0,0.0,2.0,14.0,14.0,0.0,0.0,1.0,16.0,首页文章详情页文章详情页文章详情页首页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页发现买手发现买手最新买手列表页买手主页文章详情页买手主页文章详情页买手主页文章详情页文章详情页买手主页最新买手列表页发现买手发现买手买手主页文章详情页买手主页买手主页文章详情页买手主页买手主页文章详情页买手主页文章详情页买手主页发现买手发现买手文章详情页发现买手发现买手首页,8.0,0.0,0.0,0.0,0.0,0.0
805,5ad1d10d450fbc6efe124d2d,,,unknown,student,0,1.0,2018-04-14,1,,0,0,0.0,2.0,15.0,15.0,1.0,2.0,1.0,3.0,首页首页文章详情页首页首页首页买手主页买手主页买手主页文章详情页文章详情页文章详情页买手主页文章详情页买手主页首页首页文章详情页,2.0,0.0,0.0,0.0,0.0,0.0
806,5ad18ef72e6b536f0f5d0415,iOS,太原,male,worker,0,0.0,2018-04-14,1,,0,0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,1.0,首页文章详情页首页发现买手发现买手,1.0,0.0,0.0,0.0,0.0,0.0
807,5ad1c982d0d3372f539b7dac,Android,,female,student,0,1.0,2018-04-14,1,Oppo,0,0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,1.0,买手主页文章详情页文章详情页买手主页,0.0,0.0,0.0,0.0,0.0,0.0
808,5ad1df1164fc0b484891f6c8,Android,东莞,male,student,0,0.0,2018-04-14,1,Baidu,0,0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,2.0,买手主页文章详情页买手主页买手主页文章详情页买手主页,0.0,0.0,0.0,0.0,0.0,0.0
809,5ad1dffb64fc0b4848922929,iOS,苏州,male,worker,0,0.0,2018-04-14,1,,0,0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,首页,0.0,0.0,0.0,0.0,0.0,0.0
810,5ad0deb32862a62f34838404,iOS,中山,male,,0,0.0,2018-04-14,1,,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,
811,5ad17b4abf06f46f09aaf799,Android,,male,student,0,1.0,2018-04-14,1,Huawei,0,0,0.0,17.0,14.0,14.0,1.0,0.0,2.0,11.0,文章详情页买手主页买手主页文章详情页买手主页买手主页文章详情页文章详情页买手主页买手主页文章详情页买手主页买手主页买手主页买手主页文章详情页文章详情页买手主页买手主页买手主页买手主页买手主页买手主页文章详情页买手主页买手主页买手主页买手主页买手主页文章详情页文章详情页最新买手列表页买手主页文章详情页文章详情页买手主页文章详情页文章详情页文章详情页,0.0,0.0,0.0,0.0,0.0,0.0
812,5ad1ee01d0d3372f53a33103,Android,吐鲁番,female,student,0,0.0,2018-04-14,1,Vivo,0,0,0.0,0.0,14.0,14.0,0.0,2.0,1.0,3.0,文章详情页文章详情页买手主页文章详情页买手主页文章详情页,0.0,0.0,0.0,0.0,0.0,0.0
813,5ad1535b897de54763ab817f,iOS,纽约,female,student,0,0.0,2018-04-14,1,,0,0,0.0,0.0,14.0,14.0,0.0,0.0,1.0,1.0,首页文章详情页文章详情页文章详情页买手主页文章详情页首页首页发现买手发现买手发现买手,1.0,0.0,0.0,0.0,0.0,0.0
814,5ad17216ecfb9e2e3a44fef5,,,female,worker,0,0.0,2018-04-14,1,,0,0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,2.0,首页发现买手发现买手发现买手发现买手首页发现买手发现买手买手主页文章详情页买手主页买手主页文章详情页,0.0,0.0,0.0,0.0,0.0,0.0
815,5ad188aebf06f46f09ae16af,Android,成都,male,student,0,1.0,2018-04-14,1,Oppo,0,0,2.0,0.0,15.0,15.0,0.0,0.0,0.0,42.0,买手主页买手主页文章详情页买手主页买手主页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页买手主页文章详情页文章详情页买手主页文章详情页文章详情页买手主页买手主页文章详情页买手主页文章详情页买手主页文章详情页文章详情页文章详情页买手主页文章详情页买手主页买手主页文章详情页买手主页买手主页文章详情页买手主页文章详情页买手主页买手主页文章详情页买手主页文章详情页买手主页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页买手主页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页买手主页文章详情页买手主页买手主页文章详情页买手主页文章详情页买手主页文章详情页文章详情页买手主页文章详情页文章详情页文章详情页文章详情页,0.0,0.0,0.0,0.0,0.0,0.0
816,5ad17decd0d3372f538bd631,iOS,西安,female,worker,0,0.0,2018-04-14,1,,0,0,0.0,0.0,14.0,14.0,0.0,0.0,2.0,31.0,首页文章详情页首页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页发现买手发现买手买手主页买手主页买手主页发现买手发现买手买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页文章详情页买手主页发现买手发现买手,23.0,0.0,0.0,0.0,0.0,0.0
817,5ad1f8fdf716a54769d2ef75,Android,,female,worker,0,0.0,2018-04-14,1,Huawei,0,0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,3.0,文章详情页文章详情页文章详情页文章详情页,0.0,0.0,0.0,0.0,0.0,0.0
818,5ad20b8e5fabdf47f05ae918,Android,长春,male,,0,0.0,2018-04-14,1,Oppo,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,
819,5ad1b7302862a62f34a13139,,,female,student,0,1.0,2018-04-14,1,newyaoqinghaoyou,0,0,0.0,0.0,14.0,14.0,0.0,0.0,9.0,29.0,买手主页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页,0.0,0.0,0.0,0.0,0.0,0.0
820,5ad2147ab54aae483e99cf48,iOS,深圳,male,student,0,0.0,2018-04-14,1,,0,0,0.0,1.0,15.0,15.0,0.0,0.0,0.0,6.0,首页文章详情页首页发现买手发现买手买手主页文章详情页文章详情页买手主页文章详情页文章详情页买手主页文章详情页文章详情页买手主页买手主页文章详情页买手主页文章详情页买手主页,1.0,0.0,0.0,0.0,0.0,0.0
821,5ad179cf64fc0b48487cc19a,Android,无锡,female,student,0,0.0,2018-04-14,1,Huawei,0,0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,,,,,,,
822,5ad221712862a62f34b93cbe,iOS,福州,male,worker,0,1.0,2018-04-14,1,,0,0,0.0,0.0,14.0,14.0,0.0,0.0,2.0,21.0,首页文章详情页文章详情页首页首页首页文章详情页首页文章详情页首页文章详情页首页文章详情页文章详情页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页首页文章详情页文章详情页文章详情页首页文章详情页文章详情页首页文章详情页文章详情页首页文章详情页首页文章详情页首页文章详情页首页发现买手发现买手买手主页文章详情页文章详情页买手主页文章详情页文章详情页买手主页文章详情页买手主页文章详情页买手主页发现买手发现买手,21.0,0.0,0.0,0.0,0.0,0.0
823,5ad218746b4d03488a266bc3,Android,合肥,male,student,0,0.0,2018-04-14,1,Huawei,0,0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,,,,,,,
824,5ad1b01c22defc47ea6203fe,iOS,中山,male,worker,0,0.0,2018-04-14,1,,0,0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,7.0,首页文章详情页首页文章详情页首页文章详情页首页发现买手发现买手买手主页文章详情页买手主页发现买手发现买手发现买手发现买手首页文章详情页首页文章详情页首页文章详情页首页,6.0,0.0,0.0,0.0,0.0,0.0
825,5ad21056897de54763d51094,iOS,宁波,male,student,0,0.0,2018-04-14,1,,0,0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,首页首页发现买手发现买手发现买手发现买手发现买手发现买手发现买手发现买手首页发现买手发现买手,0.0,0.0,0.0,0.0,0.0,0.0
826,5ad13169b4034470573dd48d,Android,,unknown,student,1,1.0,2018-04-14,1,Meizu,0,0,0.0,1.0,14.0,14.0,1.0,1.0,1.0,7.0,文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页文章详情页,0.0,0.0,0.0,0.0,0.0,0.0
827,5ad204070a6fa92f88d656fb,,,female,worker,0,0.0,2018-04-14,1,Xiaomi,0,0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,1.0,买手主页文章详情页文章详情页,0.0,0.0,0.0,0.0,0.0,0.0
